name,symbol,market_cap,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d
Raydium,RAY,1506779549.1166945,5.179417013548747,160311808.1125154,-0.13819426,4.74864367,-4.99954757
Beam,BEAM,1506034614.5991063,0.03044585144747498,106991348.40513448,-0.11663618,4.56961721,34.5578805
Axie Infinity,AXS,1464525669.6538057,9.425382238873384,516391947.4892562,0.34693687,-0.24652817,30.14913832
Core,CORE,1451568112.0605128,1.5660590541186221,140943659.93763432,0.52743272,2.25608317,49.54864528
ApeCoin,APE,1434182205.9435554,1.9055063031973771,729881780.363359,1.31321346,14.78725581,49.29739112
Ethereum Name Service,ENS,1422316151.3778434,41.39738772361932,1324519577.9322808,0.5550486,-0.1617621,69.7387789
Decentraland,MANA,1367158643.6451054,0.7039026873646536,484605812.25178254,0.13680473,-0.45759418,23.38165353
Popcat (SOL),POPCAT,1361574390.4332705,1.3893996405514202,190326074.4715092,-0.11540257,13.84955659,11.46156526
AIOZ Network,AIOZ,1294039941.362706,1.1342046353940483,67357197.54713103,2.2666202,2.35514893,46.69930432
Peanut the Squirrel,PNUT,1232205289.1791782,1.2323841769128736,876124232.5906258,0.17686729,-3.40959803,15.47190036
Conflux,CFX,1215149684.0652378,0.26222446539493544,291371424.2926617,1.42907159,11.04696291,49.95825199
Zcash,ZEC,1195926229.7106397,73.24268408496398,196572201.0483156,0.11644738,-1.45622472,34.34224614
Curve DAO Token,CRV,1196071592.7979162,0.9605534431601472,1324199024.526625,3.55506314,23.30716348,98.44084463
dYdX (Native),DYDX,1193559154.5291474,1.8535492835110572,126476101.98276952,0.39080409,1.88089891,22.66489407
Aerodrome Finance,AERO,1150622115.892032,1.6376544005030407,58508440.09249543,-0.20585444,-2.37198346,24.48550975
XDC Network,XDC,1147639880.4553528,0.07685301532806782,64038497.60406607,-0.78468403,-2.76986977,35.40872397
Reserve Rights,RSR,1140086569.4149003,0.021393236868519974,1832319843.724824,2.53018435,61.20640456,157.3120457
GateToken,GT,1135734069.7576547,12.793330502461648,18586956.91964755,-0.64000217,11.20162145,20.12995735
Chiliz,CHZ,1111796218.051443,0.12075827417467146,466265435.0940474,0.42335544,1.43860573,36.12267357
Pendle,PENDLE,1106211576.5098157,6.702071005654094,227273929.8955595,0.83684014,9.41925186,28.44416621
Mina,MINA,1097626638.03973,0.9226550442036183,184149311.06850582,-0.60317436,4.63542632,24.92914638
eCash,XEC,1091592261.4937212,5.514984092810682e-05,156270541.52178532,0.47136374,7.32212079,21.89309724
Akash Network,AKT,1062440630.7583257,4.27910357178645,49870629.21801445,-0.37707193,2.78961244,8.87138456
PancakeSwap,CAKE,1045492336.4335575,3.6545418943596233,382682911.08907354,1.74009654,13.72473375,35.69062229
Wormhole,W,1012892968.276713,0.3673191397877798,288654552.7213085,1.23567845,6.53389717,35.45632725
ORDI,ORDI,1004435750.8134102,47.830273848257626,1375679972.0972986,0.65633115,17.10477649,27.40767924
Notcoin,NOT,980354905.4915289,0.009568456150675602,411445881.72780323,0.67255011,6.49234651,14.95995424
Nexo,NEXO,961937120.3838892,1.4887306571796068,20673875.05690989,0.56186977,1.81955458,8.82094914
Axelar,AXL,952211071.9446844,1.1034842330527317,56723072.71556728,-1.36843054,2.02327928,35.75755799
Oasis,ROSE,951696627.4154537,0.13472236018091485,235394385.32653514,-0.47920129,6.34481965,45.54123318
Synthetix,SNX,942802957.2274147,2.8764209014909508,130758190.78771485,-0.35923612,3.45535362,25.8500893
Mog Coin,MOG,939119066.693012,2.404498590216492e-06,154509054.0990905,0.27004757,6.67257428,2.24203439
Amp,AMP,911963256.6543115,0.011297495789386982,422293932.79143226,1.20485451,49.83153542,124.97896061
Terra Classic,LUNC,888439676.6598442,0.00016120887473456913,315936157.6779324,0.33685746,10.95687573,37.8967998
FTX Token,FTT,884387441.4827389,2.688965056728296,53795149.35196865,-1.5208478,5.36725855,21.62241128
Blur,BLUR,869843586.2890875,0.424715405804842,300268664.3193746,0.93181568,9.06174738,39.09168422
ZKsync,ZK,836466163.4062312,0.22760984038264795,197437643.10474795,0.05812748,-0.03870666,34.39314059
Nervos Network,CKB,835760649.8724989,0.018376239557544253,232736569.86379102,0.63677563,5.5594979,28.3856738
cat in a dogs world,MEW,832140734.7875421,0.009361583266453465,199007386.17655936,0.26065898,-0.42203591,0.94483029
SuperVerse,SUPER,830034643.2909638,1.7009739913258382,104479958.08154374,0.9080385,15.66875061,34.45822147
Ronin,RON,828369549.6614803,2.268699153236549,56045145.07434221,0.94664477,2.12561215,32.56527001
EigenLayer,EIGEN,816727728.0976707,3.8742624606946556,250453866.79289967,-0.98096884,1.25777531,16.10569917
Compound,COMP,803654539.8181392,90.8322241019077,147195301.45763537,1.46853476,4.22028488,36.29352311
APENFT,NFT,802596311.548376,8.026043375917518e-07,72393408.79960997,1.36879567,38.38187217,61.19181919
Kava,KAVA,764229495.9693587,0.7057549547027286,131301023.76103775,0.32773327,9.09720787,36.20709286
Goatseus Maximus,GOAT,756333579.1343322,0.7563361561728122,280163408.19243217,3.50007923,4.46682826,-9.34933966
USDD,USDD,753424033.740689,0.9990411040029425,3547567.54897889,0.08132411,-0.06099801,-0.05652732
Neiro (First Neiro On Ethereum),NEIRO,722713105.0074012,0.001717958710828321,661178487.6568036,0.41184899,-5.66904827,2.07008527
Gnosis,GNO,720010070.1795404,278.0403949120634,10905443.29766145,0.22545328,0.67516263,4.72556138
Kusama,KSM,718907821.0620201,45.49995142808576,137912384.7192384,1.84153174,4.41753765,22.71600066
1inch Network,1INCH,707668688.325873,0.533793825620366,187431188.99607697,0.20421886,5.27723863,38.2193135
Dash,DASH,705873734.7325324,58.54967403360876,357161805.995019,2.45272847,7.05290138,68.2099003
BOOK OF MEME,BOME,690889176.4825284,0.010019052198799443,589964947.2675678,0.19729482,6.82780607,17.37013765
LayerZero,ZRO,673192148.299169,6.119928620901535,349735523.449078,1.04056468,-1.19604714,38.42108656
Zilliqa,ZIL,671408357.0323048,0.034904691421259654,387651586.82071817,0.61532081,2.70350085,44.94317266
SATS (Ordinals),SATS,668656675.9962109,3.1840794095057663e-07,448244288.56112576,-1.35797395,15.80169553,32.72260664
Astar,ASTR,665049036.1167891,0.08961199155725365,162520450.1846066,-0.03667691,4.387854,16.00284428
Tether Gold,XAUt,653424086.9911736,2650.5495894564974,6414255.06971592,0.11690867,0.31687638,0.26647585
Holo,HOT,643878706.0334785,0.0036882122547160544,84797878.20236467,-0.3553251,4.11540077,30.17593471
Bitcoin Gold,BTG,641558169.2641296,36.63132170264087,89846608.85847332,0.78532107,3.86785059,14.64232512
WOO,WOO,639650678.8640068,0.34475744344370496,62472804.26605231,0.61234024,5.26966032,34.12863548
Creditcoin,CTC,635170777.3423357,1.560291148449782,207750026.7817565,0.52876839,6.61235399,85.381055
Enjin Coin,ENJ,634603172.2071607,0.35632832955221033,94078662.22428402,0.36128359,5.08989381,33.6586533
Safe,SAFE,629284750.9324446,1.3569249328251318,85262771.08307119,0.08910254,0.27857028,25.39249734
JUST,JST,628867224.0569994,0.06352194182393933,534520639.2089108,3.28413097,55.3641662,70.06099292
GMT,GMT,625446098.5898627,0.24496378842116928,139609091.87414348,0.43871898,5.5582942,24.8103375
Theta Fuel,TFUEL,617528522.0484698,0.09127242702549428,39559822.27510127,-0.34405712,1.41883049,19.50435714
Livepeer,LPT,609930880.5725558,16.80609384427426,125005771.10080697,1.55390716,2.09800155,27.558545
DeXe,DEXE,601211918.8240731,10.52850660689816,6533036.16372287,-0.38150514,5.3260921,30.25362282
IoTeX,IOTX,598978097.6628584,0.0634418688695116,107444591.12460299,0.7624149,4.30819982,44.84845243
Celo,CELO,586378934.8653346,1.0533272997378125,260470057.84968522,0.2830616,4.95593264,26.08698447
Trust Wallet Token,TWT,581019316.56478,1.3945024745350474,63508652.5358097,1.53746279,7.82875666,30.64715794
0x Protocol,ZRX,575159104.9080268,0.6779366278239167,214777127.62683424,0.70798302,4.16550195,28.12128942
ether.fi,ETHFI,561984458.8462591,2.6870834434932975,394344672.5001451,0.74513174,0.97379946,20.95620474
Qtum,QTUM,555770695.7718519,5.271725771801375,285410176.32791775,-0.03151967,18.5165546,50.1017378
Convex Finance,CVX,553291629.8776174,5.725519438200173,145630374.5725689,4.57858893,15.39680932,79.50081496
Memecoin,MEME,549805025.1910752,0.016833272362929454,227662689.99684486,-0.22530217,3.04221836,27.58124369
ZetaChain,ZETA,548350714.2856714,0.9518084257306004,252117030.60442945,0.77872899,8.78848926,30.40751278
Arkham,ARKM,547773959.4671394,2.433469389014391,247508466.60503724,0.9402445,3.84422397,20.93229931
Kadena,KDA,536677285.6334655,1.8022451945533893,189953504.29350525,2.25784545,43.93318525,92.09837441
Dymension,DYM,532084235.5880876,2.451141649882556,651716121.4726921,1.44683257,3.34117747,7.3107141
SPACE ID,ID,529761069.0253807,0.665481176449019,211658997.88090086,1.54318604,12.85119812,29.70863696
Basic Attention Token,BAT,523707648.15605783,0.3501519218754668,96234674.49760997,-0.67339907,4.2720318,26.28509434
PAX Gold,PAXG,523053415.22654384,2642.079266419441,17860682.746883,0.04854379,0.12776843,0.03008779
Moo Deng (moodengsol.com),MOODENG,521260893.52167904,0.5265411582138375,591546385.6885284,2.58148924,-14.78278166,56.82882574
EthereumPoW,ETHW,512941342.4051144,4.757430016277334,50347576.76523912,1.26581552,5.19685749,34.67276758
Act I : The AI Prophecy,ACT,507139499.96283656,0.5348182244866149,280858879.0491139,0.94165419,-2.89953086,21.41164667
Turbo,TURBO,503109542.6855283,0.007704587177420035,194089691.50831664,0.19596238,2.05063186,11.817905
WEMIX,WEMIX,503006566.31557316,1.2149875060306363,9483625.87180154,-0.07528775,-3.59706504,-1.98955653
Aevo,AEVO,502478750.2765137,0.5593482022890315,210347766.02796677,1.17561101,5.39747834,27.26339168
TrueUSD,TUSD,498279226.21937174,1.0054028757482099,73353433.11694518,-0.01799917,0.35083066,0.31798927
Golem,GLM,496477728.995984,0.496477728995984,70128378.29531126,-0.52199437,0.31394313,4.22507077
PayPal USD,PYUSD,495248761.2311161,0.9995980855792623,13428896.34835241,0.03229795,-0.02398555,0.08465397
Manta Network,MANTA,493302441.6640745,1.2829697133149003,137721495.11577994,0.33478892,0.78167398,23.98586978
Ravencoin,RVN,492637206.99467415,0.03381781379628308,140527184.3761352,-2.77671262,8.61578889,43.51593183
Ankr,ANKR,491413717.0097722,0.04914137170097722,109751726.72404933,-0.35012105,4.66992525,23.16690446
Jito,JTO,490095151.24132204,3.7184211880940454,159847380.9270153,1.23084518,5.74382317,6.66924929
Echelon Prime,PRIME,479571465.26193213,13.40564646837705,28239702.51971982,-0.00985296,1.15040746,22.74606231
Chia,XCH,468965049.22645634,33.5994803389671,34808706.15616884,-1.22686292,4.80138648,46.0852641
Gas,GAS,466619914.417823,7.1796149982345305,227432774.57247972,-0.26784249,13.03718593,30.90739373
Osmosis,OSMO,463978678.574206,0.6652648755951257,31021178.1752349,0.0083757,5.37510015,19.50723775
Terra,LUNA,459706196.18078136,0.6474877067476312,240264079.45753592,-0.50755822,8.11251962,36.72786224
Siacoin,SC,453538411.75374174,0.007854785850920587,109492286.51914191,-0.58879875,4.50036467,12.79036498
Harmony,ONE,443752648.7759687,0.031009176300997403,62925760.15831038,-0.60493721,0.91150096,29.47560688
io.net,IO,436998912.6903166,3.478413265309171,286024488.98678166,0.21964245,2.52801641,35.26524364
SKALE,SKL,435921920.4612604,0.07870197442642791,90147615.24076708,-0.6343209,0.1992168,31.91985637
aelf,ELF,432122262.9153235,0.5882578584798038,63644297.50563524,0.15058228,2.12668869,5.73880389
XYO,XYO,428596170.36785996,0.03180264112403626,276880644.2484973,-3.32071035,40.77508938,275.15826635
Altlayer,ALT,425890500.1742822,0.18625865104949826,295665862.9790488,0.89091078,12.2663602,42.59507909
Loopring,LRC,424523884.5095562,0.310595346503818,134875754.61194468,0.32904948,15.07412673,44.14812312
OriginTrail,TRAC,422205398.65802306,1.017374586457551,8144704.84115974,0.46716398,7.27353798,11.23934324
Mask Network,MASK,415643670.51282394,4.15643670512824,294554831.16732734,0.21525095,6.2330749,26.16585105
SafePal,SFP,410814142.6905104,0.8426956773138675,26558484.53535408,-0.13043103,3.21991139,19.26050977
Metis,METIS,409887066.71116406,67.1799058592164,48213395.76543314,-0.0718981,7.64393277,22.54933432
Ethena USDe,USDe,4822998371.850098,1.0018104618319297,185743030.3166627,-0.02094548,0.05930958,0.13089764
Hyperliquid,HYPE,3383785111.799659,12.490506111605022,239611650.56081998,1.3510531,37.32750807,290.29459538
Virtuals Protocol,VIRTUAL,1713942498.195009,1.7139424981950089,350427145.0132671,-3.0484667,13.23881195,120.84011395
Zeebu,ZBU,1153469588.3103278,4.454051999738046,1966677.29873172,0.00419313,0.10098861,-1.28250772
Fellaz,FLZ,1109554218.1696305,2.3513734765606125,2802450.92059123,1.32362807,-1.27486163,0.86142349
Fasttoken,FTN,965290407.9841647,3.1664412543016276,81669123.32016367,-0.01193157,-0.23588435,0.41940369
Grass,GRASS,806380557.6486291,3.306124338538834,136637465.59500906,-1.03955805,2.52175748,2.55392384
Dog (Bitcoin),DOG,664963939.7011368,0.006649639397011368,34630378.43495641,-1.39296263,-0.62345322,2.38094778
Frax,FRAX,646462903.4769305,0.9954259597451703,27098109.46965577,0.00389396,0.02414118,-0.12334636
Telcoin,TEL,622284953.5359476,0.006789840576461447,6194540.09293558,-0.03513426,-0.3642747,43.8261967
SPX6900,SPX,595722375.5082303,0.6398784071141053,26357778.49352824,1.57031946,10.61683576,34.36075889
Qubic,QUBIC,577852017.1875348,4.75330431980808e-06,18637980.55011696,0.72297182,6.12508862,101.14927128
Snek,SNEK,572963496.4966991,0.007707301988383844,12242510.61330143,1.07807655,-2.27970501,84.13299066
Just a chill guy,CHILLGUY,557081089.3992733,0.5571004041912497,185943647.15363702,3.53301536,27.88087217,-5.94983708
Beldex,BDX,546511917.7380391,0.07907047415039663,9426510.59907157,0.13950379,-1.26512831,0.26669667
Meta Games Coin,MGC,540097262.6970121,0.490997645451187,121846.60689072,0.21512087,14.29150915,18.52480176
Cheelee,CHEEL,534661124.24046916,9.413048201812844,6627684.13044772,-0.0985495,0.06217597,-0.84679878
PepeCoin,PEPECOIN,522996421.09843,3.9842383448216845,7127892.17525009,0.21617881,12.29209646,12.82279615
Chintai,CHEX,522343096.1261376,0.5357898898327031,9038329.40242693,-0.60345946,8.4137958,80.55616035
VerusCoin,VRSC,478043885.8104756,6.132392810104466,26702.45642826,0.35434734,-2.90184636,23.20552616
Ondo US Dollar Yield,USDY,444476209.9791107,1.0709050451459128,738760.53520185,-0.01224115,0.2481292,0.84060261
Destra Network,DSYNC,434669652.49520093,0.44838737932156736,10818978.27833209,-0.29105149,-1.71971686,36.80271855
Aleo,ALEO,418791780.8687332,1.5575425029052894,29410143.8682847,2.44922034,-5.60471351,11.46393858
ai16z,AI16Z,410424900.2200527,0.373113755810357,15188498.02947723,2.77572024,6.95996979,80.65278106
dYdX (ethDYDX),ETHDYDX,407390243.4056419,1.8551593472486485,109832477.16093002,0.3988977,1.98407277,22.73001159
DOGS,DOGS,397103004.9887504,0.0007684625157015005,264426236.98759285,1.79295803,4.03470827,9.95929847
Biconomy,BICO,393459677.4960701,0.44188954471096176,58069222.78333192,-0.05621219,6.23911065,25.32054846
Baby Doge Coin,BabyDoge,388322877.954561,2.424256310520464e-09,82715017.78684762,-0.61602799,1.64174686,4.70558546
Polymesh,POLYX,387565244.5613308,0.4250577564956292,134685911.62895718,-0.96686067,3.22639055,16.58252289
SushiSwap,SUSHI,378635840.4779452,1.4463667919725443,173156192.04819188,-0.37399504,2.5363938,36.42490234
Gigachad,GIGA,376081850.78512186,0.040428423866101106,15281301.52755502,3.0696449,-1.08025909,23.72947952
Aethir,ATH,373738736.90834856,0.07162739846988429,80745163.32875912,0.29418322,-1.58818167,23.38181023
SwissBorg,BORG,373275245.18637156,0.3794489330409804,4646872.81754221,-0.9412978,3.33758265,71.7915804
ssv.network,SSV,372890784.5158461,32.261996656145755,121222982.42094068,0.21689215,1.03130027,19.35217167
Drift,DRIFT,371651708.6020974,1.4263675830537559,119038578.22885,0.33685154,3.84610819,13.7589091
Threshold,T,366812139.8707753,0.03653541199525322,73504949.93566284,-0.00352328,5.70966702,10.66130389
ConstitutionDAO,PEOPLE,357655288.3565068,0.0706809449427149,379985634.44570273,-0.03660352,5.15352997,18.63334337
Rocket Pool,RPL,353591451.181835,16.910325975270613,28487595.18810748,1.92148226,15.59522539,23.61477617
Radix,XRD,349798558.750011,0.03297033443764518,4542675.32313021,0.40702499,7.36970341,29.55543337
Frax Share,FXS,348610014.2852875,4.076242437665459,62871400.77385747,1.18952795,11.3260816,31.45400011
Orbler,ORBR,348505570.66900975,0.34315687032054104,86131.37187658,1.92056559,3.59317188,-4.92015392
Sun [New],SUN,348336245.3730732,0.035612197241193376,330974010.1690216,-1.03189558,42.06338136,69.62915859
GMX,GMX,345251373.4956695,35.00661483157668,54220054.7406133,0.60250884,6.60183522,11.01451024
Ontology,ONT,344637983.5311193,0.37968359280936287,140638121.65243393,0.63951618,16.69150299,45.99869723
Illuvium,ILV,344315395.13109815,65.60688476410846,82733979.25873962,0.1468824,4.41021859,26.38693333
VeThor Token,VTHO,341259759.8913638,0.004084740184457344,53981097.08158216,-0.78503775,-2.81907588,52.99199668
Decred,DCR,339847847.0195122,20.618474567885393,9674451.74257088,-0.11236746,6.87706243,26.56043984
Moonbeam,GLMR,337963286.39958704,0.36578427426048893,50243033.15778908,-0.03401516,7.69973048,36.83844891
MX Token,MX,336312910.6753792,3.474959057661371,28913511.11149387,0.14829697,0.28544062,10.30156049
Band Protocol,BAND,335627892.04245824,2.178525266469279,36705615.58561087,0.26921995,11.54500065,36.63566165
Gravity,G,335182797.2887399,0.04079674550004624,62218462.43593155,1.34141754,3.22670014,16.7189868
Tribe,TRIBE,334375744.7105912,0.6160932999708807,84378.28192858,0.18669387,2.21824349,-4.07725383
Rollbit Coin,RLB,329503472.61315894,0.14148456557178982,3081880.41396487,0.25481405,11.39036622,19.50686435
Flux,FLUX,329012902.2457961,0.8754482676376836,51775717.81237597,0.41621009,8.16715098,21.56503171
Yield Guild Games,YGG,327049310.4451228,0.7893940285020413,190325661.6616421,1.17899605,9.3597385,28.55523962
UMA,UMA,326034366.6285973,3.7732173513295444,53871498.36833173,0.58397404,4.11611461,30.80371084
